molecule_chembl_id,clean_smiles,pIC50
CHEMBL3740144,CN1CCN(Cc2ccc(NC(=O)Nc3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,8.075720713938118
CHEMBL3740247,CC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.036684488613889
CHEMBL3740257,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(F)cc3F)ncc2Cl)c1,5.286968138099561
CHEMBL3740385,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccc(Cl)cc2)nc1C(=O)Nc1ccccc1,5.422508200162775
CHEMBL3740492,Cc1c(C(=O)c2coc3c2cc(O)c2ccccc23)[nH]c(-c2ccccc2)c1-c1ccccc1,5.292429823902063
CHEMBL3740577,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,6.0655015487564325
CHEMBL3740582,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccccc3)cc12,5.410050398674292
CHEMBL3740595,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)c(OCCOC)cc23)c1,7.568636235841013
CHEMBL3740614,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1,4.936666641048251
CHEMBL3740713,Cc1ccc(-n2cc(C(=O)c3c(C)[nH]c(-c4ccccc4)c3-c3ccccc3)c(C(=O)Nc3ccccc3)n2)cc1,5.347753658996677
CHEMBL3740850,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC)cc23)c1,7.142667503568732
CHEMBL3740907,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1F,6.086186147616283
CHEMBL3740910,O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,8.163259151463325
CHEMBL3740923,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccccc3)nc12,5.443697499232712
CHEMBL3740930,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1C(=O)Nc1ccccc1,5.448550002027125
CHEMBL3741026,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1,8.045757490560675
CHEMBL3741069,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,5.591760034688151
CHEMBL3741219,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3cn(Cc4ccccc4)c4ccccc34)ncc2Cl)c1,6.102372908709558
CHEMBL3741245,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(F)cc3)ncc2Cl)c1,5.774690718274137
CHEMBL3741304,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC)cc23)c1,7.494850021680094
CHEMBL3741324,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccccn1,5.623423042943488
CHEMBL3741399,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC(=O)c4ccccc4OC(C)=O)cc23)c1,7.468521082957745
CHEMBL3741424,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1,8.301029995663981
CHEMBL3741436,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccccc3F)ncc2Cl)c1,5.806875401645538
CHEMBL3741473,O=C(Nc1ccc(CN2CCCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,8.139920348297021
CHEMBL3741490,C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,9.0
CHEMBL3741526,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.494850021680094
CHEMBL3741655,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccc(Cl)cc3)cc12,5.5934598195660445
CHEMBL3741762,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,5.739254434269783
CHEMBL3741768,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)cc23)c1,6.4089353929735005
CHEMBL3741796,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(C)cc3)ncc2Cl)c1,5.246416941107094
CHEMBL3741960,Cc1c(C(=O)c2coc3ccc(O)cc23)[nH]c(-c2ccccc2)c1-c1ccccc1,5.43533393574791
CHEMBL3742059,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CC4=C(C)/C(=C\c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)c(OCCOC)cc23)c1,7.508638306165727
CHEMBL3742060,Cc1ccc(-n2cc3c(-c4c(C)[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(C)c3n2)cc1,5.265200170411153
CHEMBL3742128,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1,5.598599459218456
CHEMBL3742146,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1cccnc1,5.364516253185088
CHEMBL3742200,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccc(Cl)cc3)nc12,5.357535479757878
CHEMBL3742349,CCOC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.103473782510445
CHEMBL3745929,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,4.569462507032517
CHEMBL3746168,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,5.03319446527853
CHEMBL3746212,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.384024712358336
CHEMBL3746268,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.961388753519627
CHEMBL3746387,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,4.671208266301088
CHEMBL3746421,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,5.1754370562594865
CHEMBL3746473,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,6.22142572481177
CHEMBL3746557,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,6.553013760177912
CHEMBL3746564,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,4.971011122863227
CHEMBL3746642,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,5.838316240775013
CHEMBL3746711,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.89931430317063
CHEMBL3746980,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,4.592049720330362
CHEMBL3747055,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,5.068270991741551
CHEMBL3747079,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.018317162059404
CHEMBL3747152,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,5.181387018684063
CHEMBL3747277,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.132266323791874
CHEMBL3747281,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.299147963990723
CHEMBL3747407,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,4.819150451949307
CHEMBL3747570,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,4.912109326428633
CHEMBL3747776,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,5.224376974363092
CHEMBL3751967,COc1ccc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)cn1,6.321791291345775
CHEMBL3751976,C=CC(=O)Nc1cccc(-n2c(=O)cc(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.55851017298135
CHEMBL3752008,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,7.828858848971618
CHEMBL3752074,COc1cc(NC(=O)Nc2ccccn2)cc(-c2cccnc2)c1OC,7.311491192343479
CHEMBL3752129,COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC,6.441291429466834
CHEMBL3752139,C=CC(=O)Nc1cccc(-n2c(=O)cc(N(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,6.850028549988616
CHEMBL3752204,CN(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.321032576499773
CHEMBL3752248,O=C(Nc1nccs1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.144420277498282
CHEMBL3752363,C=CC(=O)Nc1cccc(-n2c(=O)c(C)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.340968332518619
CHEMBL3752365,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1,7.107905397309519
CHEMBL3752370,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.743763466794077
CHEMBL3752404,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,6.722413704215237
CHEMBL3752448,C=CC(=O)Nc1cccc(-n2c(=O)cc(C3CC3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.4604093769761874
CHEMBL3752825,Cn1cnc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)c1,7.023100049017062
CHEMBL3752916,Cn1cnc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)c1,6.507574887223914
CHEMBL3753011,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.247425010840047
CHEMBL3753142,O=C(Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1)Nc1nccs1,7.106959888042882
CHEMBL3753157,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1,6.305131672017544
CHEMBL3753208,O=C(Nc1ccccn1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,7.04301563225724
CHEMBL3753228,C=CC(=O)Nc1cccc(-n2c(=O)cc(C(F)(F)F)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.4089353929735005
CHEMBL3753235,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.903437700822769
CHEMBL3753305,C=CC(=O)Nc1cccc(-n2c(=O)cc(-c3ccccc3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.345504485499918
CHEMBL3753444,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1,6.341826369776011
CHEMBL3753461,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3c(C)nc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,6.552841968657781
CHEMBL3753532,COc1cc(NC(=O)Nc2ccccn2)cc(-c2c[nH]cn2)c1OC,7.605373235727791
CHEMBL3753623,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)cn1,6.987458027224164
CHEMBL3753811,O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,6.916891720805265
CHEMBL3753836,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cccnc2)c1OC,6.882430436536173
CHEMBL3753874,C=CC(=O)Nc1cccc(-n2c(=O)cc(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,6.881404131712431
CHEMBL3753886,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,7.012244383261477
CHEMBL3754040,C=CC(=O)Nc1cccc(-n2c(=O)cc(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.017823035353903
CHEMBL3754057,O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.57577192930402
CHEMBL3754213,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCCC)nc32)c1,7.144941317444092
CHEMBL37543,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.210046232140793
CHEMBL3754301,Cn1cnc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)c1,6.780939667551139
CHEMBL3754556,O=C(Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1)Nc1nccs1,7.143754599209946
CHEMBL3754564,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1,7.36407919673175
CHEMBL3754709,COc1cc(NC(=O)Nc2nccs2)cc(-c2cccnc2)c1OC,6.498776367194819
CHEMBL3754722,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cncnc2)c1OC,6.536913666975467
CHEMBL3754785,COc1ccc(-c2cc(NC(=O)Nc3ccccn3)cc(OC)c2OC)cn1,7.176590985107455
CHEMBL3754803,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1,7.628932137728263
CHEMBL3758278,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.698970004336019
CHEMBL3758351,COc1cc(CO)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.698970004336019
CHEMBL3758376,CN(C)CCNC(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1,8.698970004336019
CHEMBL3758471,C[C@@H](Nc1ncnc2sc(-c3cccc(C=O)c3)cc12)c1ccccc1,8.221848749616356
CHEMBL3758502,CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,6.221848749616356
CHEMBL3758582,COc1ccc(C(=O)NCCN(C)C)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,9.301029995663981
CHEMBL3758585,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.161150909262744
CHEMBL3758739,CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cccc34)nc(-c3cn[nH]c3C(F)F)nc21,6.431798275933005
CHEMBL3758749,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.823908740944319
CHEMBL3758758,COC(=O)c1ccc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1,8.154901959985743
CHEMBL3758761,COc1c(C=O)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,7.6777807052660805
CHEMBL3758762,C[C@@H](Nc1ncnc2sc(-c3ccc(C(N)=O)cc3)cc12)c1ccccc1,8.154901959985743
CHEMBL3758768,COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,7.853871964321762
CHEMBL3758770,COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,9.301029995663981
CHEMBL3758800,C[C@@H](Nc1ncnc2sc(-c3ccc(C(=O)NCCN(C)C)cc3)cc12)c1ccccc1,8.698970004336019
CHEMBL3758802,C#Cc1cccc(Nc2ncnc3sc(-c4ccc(CO)cc4OC)cc23)c1,8.301029995663981
CHEMBL3758868,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,8.301029995663981
CHEMBL3758875,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,6.119186407719209
CHEMBL3758889,C[C@@H](Nc1ncnc2sc(-c3ccc(S(C)(=O)=O)cc3)cc12)c1ccccc1,7.3872161432802645
CHEMBL3758939,C[C@@H](Nc1ncnc2sc(-c3cccc(C(N)=O)c3)cc12)c1ccccc1,8.301029995663981
CHEMBL3758946,OCc1ccc(-c2cc3c(NCc4ccccc4)ncnc3s2)cc1,7.318758762624412
CHEMBL3758951,C[C@@H](Nc1ncnc2sc(-c3ccc(F)c(C=O)c3)cc12)c1ccccc1,8.096910013008056
CHEMBL3758990,COC(=O)c1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,8.045757490560675
CHEMBL3759015,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCOCC1,6.638272163982407
CHEMBL3759022,COc1cc(CO)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,8.301029995663981
CHEMBL3759085,C[C@@H](Nc1ncnc2sc(-c3ccccc3C(N)=O)cc12)c1ccccc1,6.559090917934782
CHEMBL3759096,Cn1nccc1-c1nc(Nc2n[nH]c3ccccc23)c2c(n1)C(C)(C)OC2,5.522878745280337
CHEMBL3759127,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.886056647693163
CHEMBL3759155,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCN1CCCCC1,5.336299074610352
CHEMBL3759190,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCCCN1CCN(C)CC1,7.698970004336019
CHEMBL3759199,COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,9.045757490560675
CHEMBL3759203,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCc1ccccc1,6.136677139879544
CHEMBL3759257,OCc1ccc(-c2cc3c(Nc4ccccc4)ncnc3s2)cc1,7.6777807052660805
CHEMBL3759280,COc1cc(C=O)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.301029995663981
CHEMBL3759317,COc1cc(C(=O)NCCN(C)C)cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,9.397940008672037
CHEMBL3759356,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)O)c3)cc12)c1ccccc1,8.096910013008056
CHEMBL3759359,COc1c(CO)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.823908740944319
CHEMBL3759369,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,9.045757490560675
CHEMBL3759459,COC(=O)c1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,7.698970004336019
CHEMBL3759478,OC[C@@H](Nc1ncnc2sc(-c3ccccc3)cc12)c1ccccc1,8.045757490560675
CHEMBL3759480,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,8.823908740944319
CHEMBL3759649,C[C@@H](Nc1ncnc2sc(-c3ccc(C=O)cc3F)cc12)c1ccccc1,7.229147988357855
CHEMBL3759725,COc1c(C(=O)NCCN(C)C)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.522878745280337
CHEMBL3759733,COc1cc(C=O)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,7.698970004336019
CHEMBL3759754,COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,5.8696662315049934
CHEMBL3759780,COc1cc(F)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.221848749616356
CHEMBL3759815,C[C@@H](Nc1ncnc2sc(-c3ccc(CO)cc3F)cc12)c1ccccc1,7.886056647693163
CHEMBL3759830,COc1ccc(C(=O)Nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2)cc1,5.954677021213342
CHEMBL3759848,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCN1CCCCC1,6.522878745280337
CHEMBL3759900,COc1cc(C=O)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,8.221848749616356
CHEMBL3759929,COc1ccc(CO)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.301029995663981
CHEMBL3759961,COc1cccc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.698970004336019
CHEMBL3759963,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,7.886056647693163
CHEMBL3759980,C[C@@H](Nc1ncnc2sc(-c3ccc(C(=O)O)cc3)cc12)c1ccccc1,7.721246399047171
CHEMBL3759986,OCc1cccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)c1,8.522878745280337
CHEMBL3760023,C[C@@H](Nc1ncnc2sc(-c3cccc(S(C)(=O)=O)c3)cc12)c1ccccc1,7.585026652029182
CHEMBL3760071,COC(=O)c1cc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,8.397940008672037
CHEMBL3760082,COc1ccc(C=O)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.522878745280337
CHEMBL3760090,COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,5.876148359032914
CHEMBL376089,COc1cc2c(cc1OC)Nc1ncnc(NCc3ccc(F)c(Cl)c3)c1NC2,6.159379381312206
CHEMBL3763360,COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)cc1,8.040958607678906
CHEMBL3763405,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(Cl)c3)c2cc1OCCCN1CCOCC1,8.263911498187511
CHEMBL3763627,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCCN1CCOCC1,8.48220509137827
CHEMBL3763701,COc1cc2ncnc(Nc3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)ccc3C)c2cc1OCCCN1CCOCC1,7.648965763251625
CHEMBL3763757,COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(OC)c3)c2cc1OCCOC,8.096394899765928
CHEMBL3763790,COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)c(OC)c1OC,8.443697499232712
CHEMBL3763796,COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(C#N)c3)c2cc1OCCOC,8.141564467416988
CHEMBL3764312,COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3C)c2cc1OCCOC,8.063688810487356
CHEMBL3764589,COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(C)c3)c2cc1OCCOC,7.856551810073405
CHEMBL3764603,COCCOc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCOC,8.313222196680533
CHEMBL3765263,COc1cc2ncnc(Nc3cccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,8.445042068488103
CHEMBL3765425,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(C#N)c3)c2cc1OCCCN1CCOCC1,8.285171492312628
CHEMBL3765789,COc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,7.652921243326356
CHEMBL3765815,COCCOc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCOC,8.118840060536815
CHEMBL376967,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)[C@@H](C)C(N)=O,6.983288122256525
CHEMBL377250,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(C(F)(F)F)c5)c4c3)o2)CC1,7.050609993355087
CHEMBL377277,COc1cc(OC(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,5.093234110459272
CHEMBL3774396,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,6.674895017028592
CHEMBL3774451,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F,6.2349501780970495
CHEMBL3774471,O=C1COc2cc3ncnc(Nc4ccc(F)cc4)c3cc2N1CCCN1CCOCC1,6.3624102141613
CHEMBL3774578,Cc1ccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)cc1Cl,6.788612447063141
CHEMBL3774609,O=C1COc2cc3ncnc(Nc4ccc(Br)cc4)c3cc2N1CCCN1CCOCC1,6.084125497142309
CHEMBL3774712,Cc1ccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)cc1,6.225848141045289
CHEMBL3774808,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCCCC1,6.337242168318426
